ref_id,distortion_type,path_mild,path_severe,sev_mild,sev_severe,abs_dEH,dataset,image_id_mild,image_id_severe
I58,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_02_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_02_03.png,2.0,3.0,3.80859375,KADID-10k,I58_02_02,I58_02_03
I58,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_02_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_02_04.png,2.0,4.0,8.1787109375,KADID-10k,I58_02_02,I58_02_04
I58,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_02_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_02_05.png,2.0,5.0,10.3037109375,KADID-10k,I58_02_02,I58_02_05
I58,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_02_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_02_04.png,3.0,4.0,4.3701171875,KADID-10k,I58_02_03,I58_02_04
I58,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_02_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_02_05.png,3.0,5.0,6.4951171875,KADID-10k,I58_02_03,I58_02_05
I58,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_02_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_02_05.png,4.0,5.0,2.125,KADID-10k,I58_02_04,I58_02_05
I58,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_18_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_18_02.png,1.0,2.0,2.115966796875,KADID-10k,I58_18_01,I58_18_02
I58,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_18_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_18_03.png,1.0,3.0,3.13818359375,KADID-10k,I58_18_01,I58_18_03
I58,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_18_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_18_04.png,1.0,4.0,7.494873046875,KADID-10k,I58_18_01,I58_18_04
I58,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_18_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_18_05.png,1.0,5.0,8.87744140625,KADID-10k,I58_18_01,I58_18_05
I58,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_18_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_18_03.png,2.0,3.0,1.022216796875,KADID-10k,I58_18_02,I58_18_03
I58,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_18_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_18_04.png,2.0,4.0,9.61083984375,KADID-10k,I58_18_02,I58_18_04
I58,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_18_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_18_05.png,2.0,5.0,10.993408203125,KADID-10k,I58_18_02,I58_18_05
I58,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_18_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_18_04.png,3.0,4.0,10.633056640625,KADID-10k,I58_18_03,I58_18_04
I58,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_18_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_18_05.png,3.0,5.0,12.015625,KADID-10k,I58_18_03,I58_18_05
I58,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_18_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_18_05.png,4.0,5.0,1.382568359375,KADID-10k,I58_18_04,I58_18_05
I58,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_03_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_03_02.png,1.0,2.0,0.1123046875,KADID-10k,I58_03_01,I58_03_02
I58,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_03_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_03_03.png,1.0,3.0,0.391845703125,KADID-10k,I58_03_01,I58_03_03
I58,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_03_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_03_04.png,1.0,4.0,0.69482421875,KADID-10k,I58_03_01,I58_03_04
I58,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_03_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_03_05.png,1.0,5.0,2.93701171875,KADID-10k,I58_03_01,I58_03_05
I58,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_03_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_03_03.png,2.0,3.0,0.504150390625,KADID-10k,I58_03_02,I58_03_03
I58,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_03_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_03_04.png,2.0,4.0,0.80712890625,KADID-10k,I58_03_02,I58_03_04
I58,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_03_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_03_05.png,2.0,5.0,3.04931640625,KADID-10k,I58_03_02,I58_03_05
I58,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_03_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_03_04.png,3.0,4.0,0.302978515625,KADID-10k,I58_03_03,I58_03_04
I58,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_03_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_03_05.png,3.0,5.0,2.545166015625,KADID-10k,I58_03_03,I58_03_05
I58,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_03_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_03_05.png,4.0,5.0,2.2421875,KADID-10k,I58_03_04,I58_03_05
I58,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_14_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_14_02.png,1.0,2.0,1.004638671875,KADID-10k,I58_14_01,I58_14_02
I58,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_14_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_14_03.png,1.0,3.0,3.1259765625,KADID-10k,I58_14_01,I58_14_03
I58,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_14_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_14_04.png,1.0,4.0,6.321533203125,KADID-10k,I58_14_01,I58_14_04
I58,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_14_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_14_05.png,1.0,5.0,11.768798828125,KADID-10k,I58_14_01,I58_14_05
I58,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_14_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_14_03.png,2.0,3.0,2.121337890625,KADID-10k,I58_14_02,I58_14_03
I58,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_14_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_14_04.png,2.0,4.0,5.31689453125,KADID-10k,I58_14_02,I58_14_04
I58,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_14_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_14_05.png,2.0,5.0,10.76416015625,KADID-10k,I58_14_02,I58_14_05
I58,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_14_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_14_04.png,3.0,4.0,3.195556640625,KADID-10k,I58_14_03,I58_14_04
I58,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_14_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_14_05.png,3.0,5.0,8.642822265625,KADID-10k,I58_14_03,I58_14_05
I58,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_14_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_14_05.png,4.0,5.0,5.447265625,KADID-10k,I58_14_04,I58_14_05
I58,Non-eccentricity patch,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_20_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_20_02.png,1.0,2.0,0.16015625,KADID-10k,I58_20_01,I58_20_02
I58,Non-eccentricity patch,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_20_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_20_03.png,1.0,3.0,0.177001953125,KADID-10k,I58_20_01,I58_20_03
I58,Non-eccentricity patch,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_20_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_20_04.png,1.0,4.0,0.308837890625,KADID-10k,I58_20_01,I58_20_04
I58,Non-eccentricity patch,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_20_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_20_05.png,1.0,5.0,0.429443359375,KADID-10k,I58_20_01,I58_20_05
I58,Non-eccentricity patch,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_20_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_20_03.png,2.0,3.0,0.016845703125,KADID-10k,I58_20_02,I58_20_03
I58,Non-eccentricity patch,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_20_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_20_04.png,2.0,4.0,0.468994140625,KADID-10k,I58_20_02,I58_20_04
I58,Non-eccentricity patch,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_20_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_20_05.png,2.0,5.0,0.589599609375,KADID-10k,I58_20_02,I58_20_05
I58,Non-eccentricity patch,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_20_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_20_04.png,3.0,4.0,0.48583984375,KADID-10k,I58_20_03,I58_20_04
I58,Non-eccentricity patch,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_20_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_20_05.png,3.0,5.0,0.6064453125,KADID-10k,I58_20_03,I58_20_05
I58,Non-eccentricity patch,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_20_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_20_05.png,4.0,5.0,0.12060546875,KADID-10k,I58_20_04,I58_20_05
I58,Pixelate,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_21_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_21_02.png,1.0,2.0,1.7412109375,KADID-10k,I58_21_01,I58_21_02
I58,Pixelate,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_21_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_21_03.png,1.0,3.0,2.6328125,KADID-10k,I58_21_01,I58_21_03
I58,Pixelate,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_21_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_21_04.png,1.0,4.0,3.066650390625,KADID-10k,I58_21_01,I58_21_04
I58,Pixelate,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_21_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_21_05.png,1.0,5.0,3.56787109375,KADID-10k,I58_21_01,I58_21_05
I58,Pixelate,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_21_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_21_03.png,2.0,3.0,0.8916015625,KADID-10k,I58_21_02,I58_21_03
I58,Pixelate,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_21_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_21_04.png,2.0,4.0,1.325439453125,KADID-10k,I58_21_02,I58_21_04
I58,Pixelate,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_21_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_21_05.png,2.0,5.0,1.82666015625,KADID-10k,I58_21_02,I58_21_05
I58,Pixelate,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_21_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_21_04.png,3.0,4.0,0.433837890625,KADID-10k,I58_21_03,I58_21_04
I58,Pixelate,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_21_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_21_05.png,3.0,5.0,0.93505859375,KADID-10k,I58_21_03,I58_21_05
I58,Pixelate,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_21_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_21_05.png,4.0,5.0,0.501220703125,KADID-10k,I58_21_04,I58_21_05
I58,Quantization,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_22_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_22_02.png,1.0,2.0,0.031982421875,KADID-10k,I58_22_01,I58_22_02
I58,Quantization,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_22_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_22_03.png,1.0,3.0,0.798583984375,KADID-10k,I58_22_01,I58_22_03
I58,Quantization,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_22_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_22_04.png,1.0,4.0,1.62109375,KADID-10k,I58_22_01,I58_22_04
I58,Quantization,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_22_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_22_05.png,1.0,5.0,1.10107421875,KADID-10k,I58_22_01,I58_22_05
I58,Quantization,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_22_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_22_03.png,2.0,3.0,0.7666015625,KADID-10k,I58_22_02,I58_22_03
I58,Quantization,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_22_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_22_04.png,2.0,4.0,1.589111328125,KADID-10k,I58_22_02,I58_22_04
I58,Quantization,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_22_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_22_05.png,2.0,5.0,1.069091796875,KADID-10k,I58_22_02,I58_22_05
I58,Quantization,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_22_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_22_04.png,3.0,4.0,0.822509765625,KADID-10k,I58_22_03,I58_22_04
I58,Quantization,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_22_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_22_05.png,3.0,5.0,0.302490234375,KADID-10k,I58_22_03,I58_22_05
I58,Quantization,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_22_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_22_05.png,4.0,5.0,0.52001953125,KADID-10k,I58_22_04,I58_22_05
I58,White noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_11_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_11_02.png,1.0,2.0,4.06982421875,KADID-10k,I58_11_01,I58_11_02
I58,White noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_11_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_11_03.png,1.0,3.0,7.484619140625,KADID-10k,I58_11_01,I58_11_03
I58,White noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_11_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_11_04.png,1.0,4.0,10.01513671875,KADID-10k,I58_11_01,I58_11_04
I58,White noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_11_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_11_05.png,1.0,5.0,15.296875,KADID-10k,I58_11_01,I58_11_05
I58,White noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_11_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_11_03.png,2.0,3.0,3.414794921875,KADID-10k,I58_11_02,I58_11_03
I58,White noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_11_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_11_04.png,2.0,4.0,5.9453125,KADID-10k,I58_11_02,I58_11_04
I58,White noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_11_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_11_05.png,2.0,5.0,11.22705078125,KADID-10k,I58_11_02,I58_11_05
I58,White noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_11_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_11_04.png,3.0,4.0,2.530517578125,KADID-10k,I58_11_03,I58_11_04
I58,White noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_11_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_11_05.png,3.0,5.0,7.812255859375,KADID-10k,I58_11_03,I58_11_05
I58,White noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_11_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_11_05.png,4.0,5.0,5.28173828125,KADID-10k,I58_11_04,I58_11_05
I58,White noise in color component,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_12_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_12_02.png,1.0,2.0,7.304931640625,KADID-10k,I58_12_01,I58_12_02
I58,White noise in color component,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_12_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_12_03.png,1.0,3.0,11.995849609375,KADID-10k,I58_12_01,I58_12_03
I58,White noise in color component,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_12_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_12_04.png,1.0,4.0,15.244384765625,KADID-10k,I58_12_01,I58_12_04
I58,White noise in color component,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_12_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_12_05.png,1.0,5.0,18.1572265625,KADID-10k,I58_12_01,I58_12_05
I58,White noise in color component,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_12_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_12_03.png,2.0,3.0,4.69091796875,KADID-10k,I58_12_02,I58_12_03
I58,White noise in color component,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_12_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_12_04.png,2.0,4.0,7.939453125,KADID-10k,I58_12_02,I58_12_04
I58,White noise in color component,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_12_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_12_05.png,2.0,5.0,10.852294921875,KADID-10k,I58_12_02,I58_12_05
I58,White noise in color component,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_12_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_12_04.png,3.0,4.0,3.24853515625,KADID-10k,I58_12_03,I58_12_04
I58,White noise in color component,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_12_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_12_05.png,3.0,5.0,6.161376953125,KADID-10k,I58_12_03,I58_12_05
I58,White noise in color component,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_12_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I58_12_05.png,4.0,5.0,2.912841796875,KADID-10k,I58_12_04,I58_12_05
I59,Brighten,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_16_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_16_02.png,1.0,2.0,0.9658203125,KADID-10k,I59_16_01,I59_16_02
I59,Brighten,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_16_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_16_03.png,1.0,3.0,3.06640625,KADID-10k,I59_16_01,I59_16_03
I59,Brighten,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_16_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_16_04.png,1.0,4.0,6.678955078125,KADID-10k,I59_16_01,I59_16_04
I59,Brighten,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_16_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_16_05.png,1.0,5.0,12.009521484375,KADID-10k,I59_16_01,I59_16_05
I59,Brighten,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_16_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_16_03.png,2.0,3.0,2.1005859375,KADID-10k,I59_16_02,I59_16_03
I59,Brighten,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_16_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_16_04.png,2.0,4.0,5.713134765625,KADID-10k,I59_16_02,I59_16_04
I59,Brighten,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_16_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_16_05.png,2.0,5.0,11.043701171875,KADID-10k,I59_16_02,I59_16_05
I59,Brighten,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_16_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_16_04.png,3.0,4.0,3.612548828125,KADID-10k,I59_16_03,I59_16_04
I59,Brighten,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_16_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_16_05.png,3.0,5.0,8.943115234375,KADID-10k,I59_16_03,I59_16_05
I59,Brighten,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_16_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_16_05.png,4.0,5.0,5.33056640625,KADID-10k,I59_16_04,I59_16_05
I59,Color block,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_23_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_23_02.png,1.0,2.0,0.2197265625,KADID-10k,I59_23_01,I59_23_02
I59,Color block,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_23_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_23_03.png,1.0,3.0,0.0,KADID-10k,I59_23_01,I59_23_03
I59,Color block,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_23_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_23_04.png,1.0,4.0,0.3232421875,KADID-10k,I59_23_01,I59_23_04
I59,Color block,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_23_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_23_05.png,1.0,5.0,0.359619140625,KADID-10k,I59_23_01,I59_23_05
I59,Color block,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_23_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_23_03.png,2.0,3.0,0.2197265625,KADID-10k,I59_23_02,I59_23_03
I59,Color block,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_23_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_23_04.png,2.0,4.0,0.54296875,KADID-10k,I59_23_02,I59_23_04
I59,Color block,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_23_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_23_05.png,2.0,5.0,0.139892578125,KADID-10k,I59_23_02,I59_23_05
I59,Color block,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_23_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_23_04.png,3.0,4.0,0.3232421875,KADID-10k,I59_23_03,I59_23_04
I59,Color block,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_23_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_23_05.png,3.0,5.0,0.359619140625,KADID-10k,I59_23_03,I59_23_05
I59,Color block,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_23_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_23_05.png,4.0,5.0,0.682861328125,KADID-10k,I59_23_04,I59_23_05
I59,Color diffusion,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_04_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_04_02.png,1.0,2.0,3.37255859375,KADID-10k,I59_04_01,I59_04_02
I59,Color diffusion,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_04_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_04_03.png,1.0,3.0,10.5791015625,KADID-10k,I59_04_01,I59_04_03
I59,Color diffusion,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_04_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_04_04.png,1.0,4.0,13.056884765625,KADID-10k,I59_04_01,I59_04_04
I59,Color diffusion,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_04_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_04_05.png,1.0,5.0,16.520751953125,KADID-10k,I59_04_01,I59_04_05
I59,Color diffusion,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_04_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_04_03.png,2.0,3.0,7.20654296875,KADID-10k,I59_04_02,I59_04_03
I59,Color diffusion,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_04_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_04_04.png,2.0,4.0,9.684326171875,KADID-10k,I59_04_02,I59_04_04
I59,Color diffusion,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_04_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_04_05.png,2.0,5.0,13.148193359375,KADID-10k,I59_04_02,I59_04_05
I59,Color diffusion,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_04_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_04_04.png,3.0,4.0,2.477783203125,KADID-10k,I59_04_03,I59_04_04
I59,Color diffusion,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_04_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_04_05.png,3.0,5.0,5.941650390625,KADID-10k,I59_04_03,I59_04_05
I59,Color diffusion,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_04_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_04_05.png,4.0,5.0,3.4638671875,KADID-10k,I59_04_04,I59_04_05
I59,Color quantization,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_06_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_06_02.png,1.0,2.0,1.031982421875,KADID-10k,I59_06_01,I59_06_02
I59,Color quantization,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_06_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_06_03.png,1.0,3.0,1.377197265625,KADID-10k,I59_06_01,I59_06_03
I59,Color quantization,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_06_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_06_04.png,1.0,4.0,5.096923828125,KADID-10k,I59_06_01,I59_06_04
I59,Color quantization,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_06_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_06_05.png,1.0,5.0,6.695068359375,KADID-10k,I59_06_01,I59_06_05
I59,Color quantization,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_06_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_06_03.png,2.0,3.0,0.34521484375,KADID-10k,I59_06_02,I59_06_03
