method,image_id,sr_path,hr_path,lr_path,sr_exists,hr_exists,lr_exists,sr_mode,hr_mode,lr_mode,sr_width,sr_height,hr_width,hr_height,lr_width,lr_height,sr_hr_same_size,lr_matches_hr_div4,status
HAT,DSC_1245,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1245_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1245_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_12.png,True,True,True,RGB,RGB,RGB,5780,3780,5780,3780,1445,945,True,True,ok
HAT,DSC_1265,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1265_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1265_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_13.png,True,True,True,RGB,RGB,RGB,5580,3780,5580,3780,1395,945,True,True,ok
HAT,DSC_1286,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1286_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1286_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_14.png,True,True,True,RGB,RGB,RGB,5780,3780,5780,3780,1445,945,True,True,ok
HAT,DSC_1326,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1326_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1326_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_15.png,True,True,True,RGB,RGB,RGB,5780,3780,5780,3780,1445,945,True,True,ok
HAT,DSC_1404,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1404_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1404_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_16.png,True,True,True,RGB,RGB,RGB,5780,3780,5780,3780,1445,945,True,True,ok
HAT,DSC_1412,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1412_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1412_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_17.png,True,True,True,RGB,RGB,RGB,5780,3780,5780,3780,1445,945,True,True,ok
HAT,DSC_1425,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1425_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1425_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_18.png,True,True,True,RGB,RGB,RGB,3780,3780,3780,3780,945,945,True,True,ok
HAT,DSC_1454,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1454_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1454_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_19.png,True,True,True,RGB,RGB,RGB,5780,3780,5780,3780,1445,945,True,True,ok
HAT,DSC_1462,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1462_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1462_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_20.png,True,True,True,RGB,RGB,RGB,5780,3780,5780,3780,1445,945,True,True,ok
HAT,DSC_1474,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1474_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1474_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_21.png,True,True,True,RGB,RGB,RGB,5780,3780,5780,3780,1445,945,True,True,ok
HAT,DSC_1575,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1575_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1575_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_22.png,True,True,True,RGB,RGB,RGB,5780,3780,5780,3780,1445,945,True,True,ok
HAT,DSC_1583,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1583_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1583_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_23.png,True,True,True,RGB,RGB,RGB,5780,3780,5780,3780,1445,945,True,True,ok
HAT,DSC_1599,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1599_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1599_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_24.png,True,True,True,RGB,RGB,RGB,5780,3780,5780,3780,1445,945,True,True,ok
HAT,DSC_1603,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/DSC_1603_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/DSC_1603_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_25.png,True,True,True,RGB,RGB,RGB,5780,3780,5780,3780,1445,945,True,True,ok
HAT,IMG_107,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_107_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_107_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_26.png,True,True,True,RGB,RGB,RGB,3780,3380,3780,3380,945,845,True,True,ok
HAT,IMG_113,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_113_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_113_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_27.png,True,True,True,RGB,RGB,RGB,5780,3780,5780,3780,1445,945,True,True,ok
HAT,IMG_118,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_118_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_118_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_28.png,True,True,True,RGB,RGB,RGB,5780,3780,5780,3780,1445,945,True,True,ok
HAT,IMG_125,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_125_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_125_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_29.png,True,True,True,RGB,RGB,RGB,5780,3780,5780,3780,1445,945,True,True,ok
HAT,IMG_130,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_130_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_130_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_30.png,True,True,True,RGB,RGB,RGB,5780,3780,5780,3780,1445,945,True,True,ok
HAT,IMG_140,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_140_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_140_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_31.png,True,True,True,RGB,RGB,RGB,5780,3780,5780,3780,1445,945,True,True,ok
HAT,IMG_143,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_143_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_143_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_32.png,True,True,True,RGB,RGB,RGB,5780,3780,5780,3780,1445,945,True,True,ok
HAT,IMG_150,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_150_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_150_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_33.png,True,True,True,RGB,RGB,RGB,3980,3780,3980,3780,995,945,True,True,ok
HAT,IMG_181,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_181_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_181_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_34.png,True,True,True,RGB,RGB,RGB,5780,3780,5780,3780,1445,945,True,True,ok
HAT,IMG_190,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_190_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_190_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_35.png,True,True,True,RGB,RGB,RGB,5780,3780,5780,3780,1445,945,True,True,ok
HAT,IMG_203,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_203_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_203_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_36.png,True,True,True,RGB,RGB,RGB,5780,3780,5780,3780,1445,945,True,True,ok
HAT,IMG_210,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/IMG_210_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/IMG_210_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_37.png,True,True,True,RGB,RGB,RGB,5780,3780,5780,3780,1445,945,True,True,ok
HAT,P1140090,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1140090_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1140090_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_38.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,P1140122,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1140122_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1140122_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_39.png,True,True,True,RGB,RGB,RGB,4964,2668,4964,2668,1241,667,True,True,ok
HAT,P1140126,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1140126_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1140126_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_40.png,True,True,True,RGB,RGB,RGB,4964,3068,4964,3068,1241,767,True,True,ok
HAT,P1140134,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1140134_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1140134_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_41.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,P1140138,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1140138_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1140138_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_42.png,True,True,True,RGB,RGB,RGB,4364,3668,4364,3668,1091,917,True,True,ok
HAT,P1140177,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1140177_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1140177_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_43.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,P1140189,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1140189_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1140189_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_44.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,P1140279,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1140279_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1140279_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_45.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,P1140388,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1140388_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1140388_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_46.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,P1140401,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1140401_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1140401_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_47.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,P1140417,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1140417_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1140417_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_48.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,P1140434,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1140434_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1140434_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_49.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,P1160566,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1160566_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1160566_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_50.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,P1160646,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1160646_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1160646_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_51.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,P1160772,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1160772_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1160772_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_52.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,P1160776,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1160776_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1160776_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_53.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,P1171010,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1171010_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1171010_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_54.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,P1171031,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1171031_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1171031_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_55.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,P1171051,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/P1171051_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/P1171051_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_56.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,panasonic_103,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/panasonic_103_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/panasonic_103_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_57.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,panasonic_123,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/panasonic_123_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/panasonic_123_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_58.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,panasonic_128,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/panasonic_128_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/panasonic_128_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_59.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,panasonic_132,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/panasonic_132_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/panasonic_132_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_60.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,panasonic_145,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/panasonic_145_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/panasonic_145_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_61.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,panasonic_158,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/panasonic_158_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/panasonic_158_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_62.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,panasonic_16,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/panasonic_16_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/panasonic_16_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_63.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,panasonic_182,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/panasonic_182_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/panasonic_182_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_64.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
